"jira_key","summary ","id","parent_key","parent_summary","parent_id","issue_type"
"VIDEO-31980","6 Myths About Psoriasis - Editorial Assets","55428","VIDEO-6275","6 Myths About Psoriasis","17489","Editorial Assets"
"VIDEO-6252","Psoriasis Condition Center","17466","","","",""
"VIDEO-6253","Taking Meds - Doctor","17467","VIDEO-6252","Psoriasis Condition Center","17466","Editorial Assets"
"VIDEO-6254","Diagnosis - Doctor","17468","VIDEO-6252","Psoriasis Condition Center","17466","Editorial Assets"
"VIDEO-6255","Gentle Skin Care - Doctor","17469","VIDEO-6252","Psoriasis Condition Center","17466","Editorial Assets"
"VIDEO-6256","Don't Smoke - Doctor","17470","VIDEO-6252","Psoriasis Condition Center","17466","Editorial Assets"
"VIDEO-6257","Psoriasis Patient - Sarah's Story","17471","VIDEO-6252","Psoriasis Condition Center","17466","Editorial Assets"
"VIDEO-6223","Diabetes Recipe Refresh","17437","","","",""
"VIDEO-6224","Creole Beans & Grains","17438","VIDEO-6223","Diabetes Recipe Refresh","17437","Editorial Assets"
"VIDEO-6225","Curried Chicken Salad Cups","17439","VIDEO-6223","Diabetes Recipe Refresh","17437","Editorial Assets"
"VIDEO-6226","Herbed Meatloaf & Brussel Sprouts","17440","VIDEO-6223","Diabetes Recipe Refresh","17437","Editorial Assets"
"VIDEO-6227","Middle Eastern-Style Meatballs","17441","VIDEO-6223","Diabetes Recipe Refresh","17437","Editorial Assets"
"VIDEO-6228","Pudding","17442","VIDEO-6223","Diabetes Recipe Refresh","17437","Editorial Assets"
"VIDEO-6229","Pumpkin-Spiked Bean Chilli","17443","VIDEO-6223","Diabetes Recipe Refresh","17437","Editorial Assets"
"VIDEO-6230","Tortilla-Free Burrito Bowl","17444","VIDEO-6223","Diabetes Recipe Refresh","17437","Editorial Assets"
"VIDEO-6215","Type 2 Diabetes Condition Center Refresh","17429","","","",""
"VIDEO-6216","3 Mobile Apps for Diabetes","17430","VIDEO-6215","Type 2 Diabetes Condition Center Refresh","17429","Editorial Assets"
"VIDEO-6279","CGM","17493","VIDEO-6215","Type 2 Diabetes Condition Center Refresh","17429","Editorial Assets"
"VIDEO-6190","Apple a Day Verywell","17404","","","",""
"VIDEO-6196","Apple a Day","17410","VIDEO-6190","Apple a Day Verywell","17404","Editorial Assets"
"VIDEO-6188","Mosquito Verywell Video","17402","","","",""
"VIDEO-6192","What Good Are Mosquitos?","17406","VIDEO-6188","Mosquito Verywell Video","17402","Editorial Assets"
"VIDEO-6187","Food Verywell Facebook Videos","17401","","","",""
"VIDEO-6191","Avocado Rose w/Beet and Walnut Spread","17405","VIDEO-6187","Food Verywell Facebook Videos","17401","Editorial Assets"
"VIDEO-6193","Low-Guilt Breakfast Tart","17407","VIDEO-6187","Food Verywell Facebook Videos","17401","Editorial Assets"
"VIDEO-6194","Banana Berry Smoothie Bowl","17408","VIDEO-6187","Food Verywell Facebook Videos","17401","Editorial Assets"
"VIDEO-6195","Rainbow Cauliflower Crust Pizza","17409","VIDEO-6187","Food Verywell Facebook Videos","17401","Editorial Assets"
"VIDEO-6197","Banana Foster","17411","VIDEO-6187","Food Verywell Facebook Videos","17401","Editorial Assets"
"VIDEO-6198","Fruit Salsa with Cinnamon Crisps","17412","VIDEO-6187","Food Verywell Facebook Videos","17401","Editorial Assets"
"VIDEO-6217","Bloody Mary Toast","17431","VIDEO-6187","Food Verywell Facebook Videos","17401","Editorial Assets"
"VIDEO-6218","Guilt-Free Copycat Chipwich","17432","VIDEO-6187","Food Verywell Facebook Videos","17401","Editorial Assets"
"VIDEO-6219","Cauliflower Tots","17433","VIDEO-6187","Food Verywell Facebook Videos","17401","Editorial Assets"
"VIDEO-6220","Vegan Queso Dip","17434","VIDEO-6187","Food Verywell Facebook Videos","17401","Editorial Assets"
"VIDEO-6186","Bringing Baby Home: Here's What to Expect","17400","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32043","Other assets - social & caption","55562","VIDEO-6186","Bringing Baby Home: Here's What to Expect","17400","Editorial Assets"
"VIDEO-6178","A Cancer Survivor's Husband on Just Being There","17392","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31977","A Cancer Survivor's Husband on Just Being There - Editorial Assets","55425","VIDEO-6178","A Cancer Survivor's Husband on Just Being There","17392","Editorial Assets"
"VIDEO-6171","Behr Branded","17385","","","",""
"VIDEO-6213","Behr Marquee","17427","VIDEO-6171","Behr Branded","17385","Editorial Assets"
"VIDEO-6214","Behr Wood Care","17428","VIDEO-6171","Behr Branded","17385","Editorial Assets"
"VIDEO-6170","Colon Cancer","17384","","","",""
"VIDEO-6172","Cheryl's Diagnosis Overwhelmed Her at First. Here's How She Chose to Fight","17386","VIDEO-6170","Colon Cancer","17384","Editorial Assets"
"VIDEO-6182","Cheryl's Story: Living With a Colostomy","17396","VIDEO-6170","Colon Cancer","17384","Editorial Assets"
"VIDEO-6164","Thyroid q2 2016","17378","","","",""
"VIDEO-6184","Living with Hashimoto's Disease","17398","VIDEO-6164","Thyroid q2 2016","17378","Editorial Assets"
"VIDEO-6185","Managing Your Hashimoto's with Diet","17399","VIDEO-6164","Thyroid q2 2016","17378","Editorial Assets"
"VIDEO-6163","The Scars Do Fade: One Woman's Journey Through Two Mastectomies","17377","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31976","The Scars Do Fade: One Woman's Journey Through Two Mastectomies - Editorial Assets","55424","VIDEO-6163","The Scars Do Fade: One Woman's Journey Through Two Mastectomies","17377","Editorial Assets"
"VIDEO-6159","Pat Kiernan Videos","17373","","","",""
"VIDEO-6160","Famous Last Words with Pat Kiernan","17374","VIDEO-6159","Pat Kiernan Videos","17373","Editorial Assets"
"VIDEO-6161","Why Workout with Pat Kiernan","17375","VIDEO-6159","Pat Kiernan Videos","17373","Editorial Assets"
"VIDEO-6162","Name That Phobia with Pat Kiernan","17376","VIDEO-6159","Pat Kiernan Videos","17373","Editorial Assets"
"VIDEO-6158","Lisa Fought Breast Cancer for 8 Years. Here’s Her Story","17372","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-31975","Lisa Fought Breast Cancer for 8 Years. Here’s Her Story - Editorial Assets","55423","VIDEO-6158","Lisa Fought Breast Cancer for 8 Years. Here’s Her Story","17372","Editorial Assets"
"VIDEO-6147","Diabetes CC Refresh 2","17361","","","",""
"VIDEO-6149","What is Kidney Disease","17363","VIDEO-6147","Diabetes CC Refresh 2","17361","Editorial Assets"
"VIDEO-6150","Kidney Transplant","17364","VIDEO-6147","Diabetes CC Refresh 2","17361","Editorial Assets"
"VIDEO-6151","Renal Diabetic Diets","17365","VIDEO-6147","Diabetes CC Refresh 2","17361","Editorial Assets"
"VIDEO-6152","Understanding Dialysis","17366","VIDEO-6147","Diabetes CC Refresh 2","17361","Editorial Assets"
"VIDEO-6153","Working with Your Doctor","17367","VIDEO-6147","Diabetes CC Refresh 2","17361","Editorial Assets"
"VIDEO-6154","Intro","17368","VIDEO-6147","Diabetes CC Refresh 2","17361","Editorial Assets"
"VIDEO-6155","Treatment Options","17369","VIDEO-6147","Diabetes CC Refresh 2","17361","Editorial Assets"
"VIDEO-6142","Lymphoma q1 2016","17356","","","",""
"VIDEO-6157","Here's the Story of a New Father's Battle With Lymphoma","17371","VIDEO-6142","Lymphoma q1 2016","17356","Editorial Assets"
"VIDEO-6179","How to Be a Caretaker, From a Cancer Survivor's Wife","17393","VIDEO-6142","Lymphoma q1 2016","17356","Editorial Assets"
"VIDEO-6122","How to Take Full Advantage of Your Third Trimester","17336","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32039","Other assets","55558","VIDEO-6122","How to Take Full Advantage of Your Third Trimester","17336","Editorial Assets"
"VIDEO-6121","The Incredible Perks of Your Second Trimester","17335","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32038","Other assets - social & caption","55557","VIDEO-6121","The Incredible Perks of Your Second Trimester","17335","Editorial Assets"
"VIDEO-6118","Pregnant? Here's What's Going to Happen to Your Boobs","17332","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-32041","Other assets - social & caption","55560","VIDEO-6118","Pregnant? Here's What's Going to Happen to Your Boobs","17332","Editorial Assets"
"VIDEO-61","Intro to MMA","10904","","","",""
"VIDEO-134","What is MMA?","10977","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-135","How is Grappling from MMA Different than Grappling for Sport?","10978","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-136","How to Do a Closing Distance to Clinch","10979","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-137","How to Do a Kosoto Gari Off Bodylock","10980","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-138","How to Do a Uchimata Off Overhook","10981","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-139","How to Do a Standing Guillotine to Guard Pull","10982","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-140","How to Do a Standing Guillotine Defense","10983","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-141","How to Do a Thai Clinch Defense with Kosoto","10984","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-142","How to Do a Single Leg Defense with Kimura Sumi Gaeshi","10985","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-143","How to Sprawl to Go Behind | Intro to MMA","10986","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-144","How to Do a Funk Roll Defense to Double Leg","10987","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-145","How to Do a Sakaraba Single Leg","10988","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-146","How to Ground and Pound | Intro to MMA","10989","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-147","How to Punch to Pass Guard | Intro to MMA","10990","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-148","How to Do a Pass Half Guard #1","10991","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-149","How to Do a Pass Half Guard #2","10992","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-150","How to Stand from Guard","10993","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-151","How to Do a Triangle from Guard","10994","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-152","How to Do a Armbar from Guard","10995","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-153","How to Do a Heel Hook from Guard","10996","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-154","How to Do an Upkick from the Guard","10997","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-155","How to Escape the Mount","10998","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-156","How to Escape the Side Mount","10999","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-157","How to Escape the Back | Intro to MMA","11000","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-158","How to Perform A Kimura from Guard","11001","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-159","How to Do a Crucifix from Back","11002","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-160","How to Perform a Reverse Omoplata","11003","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-161","How to Do A Peruvian Necktie | Intro to MMA","11004","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-162","How to Perform a Darce Choke | Intro to MMA","11005","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-163","How to Do a Toe Hold | Intro to MMA","11006","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-164","How to Do a Kneebar| Intro to MMA","11007","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-165","How to Do a Combo 1: Jab, Cross, Switch Kick","11008","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-166","How to Do a Combo 2: Cross, Hook, Leg Kick","11009","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-167","How to Do a Combo 3: Jab, Reactive Double Leg","11010","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-168","How to Do a Combo 4: Cross, Kosoto","11011","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-169","How to Do a Basic Punch","11012","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-744","How to throw basic kicks","11649","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-834","About Erik Owings","11926","VIDEO-61","Intro to MMA","10904","Editorial Assets"
"VIDEO-6081","Diabetes q1 2016","17295","","","",""
"VIDEO-6127","Here's a Simple Breakfast Formula for People with Diabetes","17341","VIDEO-6081","Diabetes q1 2016","17295","Editorial Assets"
"VIDEO-6128","Finger Checks and Insulin: What It's Like Keeping Your Glucose Under Control","17342","VIDEO-6081","Diabetes q1 2016","17295","Editorial Assets"
"VIDEO-6129","You Want to Eat Fruit with Your Diabetes—Here's How","17343","VIDEO-6081","Diabetes q1 2016","17295","Editorial Assets"
"VIDEO-6130","The Science Behind Starches and Diabetes: What is the Connection?","17344","VIDEO-6081","Diabetes q1 2016","17295","Editorial Assets"
"VIDEO-6131","The Plate Method and Other Meal Planning Ideas for People with Diabetes","17345","VIDEO-6081","Diabetes q1 2016","17295","Editorial Assets"
"VIDEO-6132","The Difference between Type 1 and Type 2 Diabetes","17346","VIDEO-6081","Diabetes q1 2016","17295","Editorial Assets"
"VIDEO-6133","Triglycerides 101: What are They and How to Control Them","17347","VIDEO-6081","Diabetes q1 2016","17295","Editorial Assets"
"VIDEO-6134","The Relationship Between Carbs, Diabetes and Your Body","17348","VIDEO-6081","Diabetes q1 2016","17295","Editorial Assets"
"VIDEO-6135","Learning the Numbers: What Your A1C Really Means","17349","VIDEO-6081","Diabetes q1 2016","17295","Editorial Assets"
"VIDEO-6156","What It's Like Getting Your Diabetes Diagnosis","17370","VIDEO-6081","Diabetes q1 2016","17295","Editorial Assets"
"VIDEO-6080","Lung Cancer CC","17294","","","",""
"VIDEO-6084","Mental Health Pro - Diagnosis of Lung Cancer","17298","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6085","Mental Health Pro - Newly Diagnosed with Lung Cancer","17299","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6086","Mental Health Pro - What is Lung Cancer Stigma?","17300","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6088","Mental Health Pro - Reducing Stigma","17302","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6089","Mental Health Pro - Staying Informed","17303","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6090","Mental Health Pro - Staying Positive","17304","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6092","Oncologist - Myths: only smokers","17306","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6093","Oncologist - Myths: quit smoking","17307","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6094","Oncologist - Myths: older people","17308","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6095","Oncologist - Myths: lower risk","17309","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6096","Oncologist - Myths: death sentence","17310","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6097","Oncologist - Treatments: Getting informed","17311","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6098","Oncologist - Treatments: Best Option","17312","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6100","Oncologist - Treatments: Switching Treatments","17314","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6101","Oncologist - If Patient: Getting Diagnosis","17315","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6102","Oncologist - If Patient: Healthy Habits","17316","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6103","Oncologist - If Patient: My Medical Team","17317","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6104","Oncologist - If Patient: My Loved Ones","17318","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6105","Oncologist - If Patient: Being Empowered","17319","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6106","Oncologist - If Patient Support: Staying Positive","17320","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6109","VO - Overview","17323","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6110","VO - Newly Diagnosed","17324","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6111","VO - Undergoing Treatment","17325","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6112","VO - Advanced Stage","17326","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6144","Oncologist - Your Health Team","17358","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6145","Oncologist - Treatments: What to Expect with Chemo","17359","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
"VIDEO-6146","Oncologist - Treatments: What to Expect with Surgery","17360","VIDEO-6080","Lung Cancer CC","17294","Editorial Assets"
